Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
1,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When asked to count to 1,000, the student repeatedly skips hundreds or gets confused with place value transitions, such as counting '98, 99, 100, 200, 300' instead of incrementally progressing through each hundred"
2,K2,Numbers and Operations,"counting to 1,000",Counting Error,"When trying to count to 1,000, the student might skip some tens or hundreds, getting confused by the place value transitions (e.g., counting 1, 2, 3... 98, 99, 200 instead of 100, 101, 102...)"
3,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When attempting to count sequentially to 1,000, the student skips groups of tens or struggles to consistently transition between hundred groups (e.g., 99 to 100, or 199 to 200)"
4,K2,Numbers and Operations,"counting to 1,000",Counting/Place Value Comprehension,"Struggles with consistent counting across hundreds transition points, potentially skipping numbers or repeating sequences when moving from 99 to 100 or 199 to 200"
5,K2,Numbers and Operations,"counting to 1,000",Number sequence understanding,"When asked to count to 1,000, the student might skip multiple tens or hundreds, showing incomplete understanding of place value progression"
6,K2,Numbers and Operations,"counting to 1,000",Counting Misconception,"When asked to count to 1,000, the student repeatedly counts by ones but gets confused around transitional number ranges like 99 to 100 or 199 to 200, potentially skipping numbers or mixing up place value understanding"
7,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When asked to count to 1,000, the student might skip teens (11-19) or struggle with place value transitions, such as incorrectly transitioning from 99 to 100 or from 199 to 200"
8,K2,Numbers and Operations,"counting to 1,000",Place Value Confusion,"When counting past 100, the student continues to restart counting at 1 instead of understanding place value progression, so they might count: 1, 2, 3... 98, 99, 1, 2, 3... instead of 101, 102, 103"
9,K2,Numbers and Operations,"counting to 1,000",Counting Place Value Confusion,"When asked to count sequentially to 1,000, the student might skip tens or hundreds, showing incomplete understanding of number sequence progression"
10,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When counting to 1,000, the student skips or gets confused with the transition between hundreds (e.g., 299 to 300, or 399 to 400), showing difficulty understanding place value and number progression"
11,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"The student struggles to consistently count past 100, frequently mixing up digit placement and experiencing uncertainty about transitioning between hundreds (like from 199 to 200)"
12,K2,Numbers and Operations,"counting to 1,000",Place Value Misunderstanding,"When asked to count to 1,000, the student might skip tens or hundreds, showing incomplete understanding of sequential counting beyond 100"
13,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When trying to count to 1,000, the student might skip teens or struggle with transitioning between hundreds (e.g., jumping from 299 to 400 instead of going through 300-399)"
14,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,"The student might skip certain number groups or mistakenly repeat number sequences when trying to count to 1,000, potentially struggling with the transition between tens, hundreds, and thousands place values"
15,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When trying to count to 1,000, the student repeatedly skips tens or struggles with transitioning between hundred groups, such as incorrectly moving from 299 to 400 instead of 300"
16,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When trying to count to 1,000, the student may skip tens or hundreds, showing incomplete understanding of place value progression"
17,K2,Numbers and Operations,"counting to 1,000",Number sequence understanding,Counting inconsistently by skipping teen numbers or misplacing hundred-place values
18,K2,Numbers and Operations,"counting to 1,000",Place Value Misunderstanding,"The student counts by ones inconsistently, skipping groups of tens or mixing up the sequence between 100-200, demonstrating incomplete understanding of place value transitions"
19,K2,Numbers and Operations,"counting to 1,000",Place Value Confusion,"When counting to 1,000, the student might skip tens or hundreds, showing incomplete understanding of digit progression, such as counting '100, 200, 300' while missing intermediate numbers"
20,K2,Numbers and Operations,"counting to 1,000",Place Value Confusion,"When trying to count to 1,000, the student might skip certain number ranges or misunderstand the sequential progression of tens and hundreds, potentially saying something like '100, 200, 300, 401, 602' indicating inconsistent understanding of place value transitions"
21,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When trying to count to 1,000, the student gets confused with place value transitions and skips groups of numbers, like jumping from 99 to 200 instead of continuing through 100-199"
22,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When asked to count to 1,000, the student might skip numbers or get confused with transitioning between hundreds (e.g., counting 98, 99, 100, 200 instead of 98, 99, 100, 101)"
23,K2,Numbers and Operations,"counting to 1,000",Counting progression error,"When asked to count to 1,000, the student might skip groups of numbers, struggle with place value transitions (like from 99 to 100), or inconsistently add tens and hundreds, showing early stage understanding of number sequence"
24,K2,Numbers and Operations,"counting to 1,000",Counting Comprehension,"When asked to count to 1,000, the student gets confused about place value and starts counting by ones inconsistently, skipping tens or repeating some numbers, showing incomplete understanding of sequential number progression"
25,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When attempting to count to 1,000, the student might skip groups of tens or hundreds, or struggle with transition points like 99 to 100, or 199 to 200"
26,K2,Numbers and Operations,"counting to 1,000",Place Value Misconception,"When counting to 1,000, the student might struggle to understand the incremental value of tens and hundreds, potentially skipping numbers or repeating counting sequences like '100, 200, 300' without understanding the precise incremental steps between each place value."
27,K2,Numbers and Operations,"counting to 1,000",Counting skill limitation,"The student struggles with accurately counting past 100, potentially skipping teens or mixing up decade transitions (like 109 to 110)"
28,K2,Numbers and Operations,"counting to 1,000",Counting Strategy Error,"When asked to count to 1,000, the student may incorrectly skip numbers or struggle with the transition between hundreds (e.g., stopping at 99 or jumping directly from 199 to 300)"
29,K2,Numbers and Operations,"counting to 1,000",Counting Error,"The student skips tens or teens when counting sequentially (e.g., counting 1, 2, 3, 4, 5, 10, 11, 20, 21 instead of continuous progression)"
30,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When trying to count to 1,000, the student becomes confused about place value, repeatedly counting '100, 200, 300' without understanding the progression between hundreds"
31,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"The student struggles with place value and skips digits when counting past 100, potentially saying '101, 102, 103, 200' instead of maintaining the correct ascending sequence"
32,K2,Numbers and Operations,"counting to 1,000",Number sequence understanding,"When counting to 1,000, the student skips some tens and teens, showing incomplete understanding of place value and continuous number progression"
33,K2,Numbers and Operations,"counting to 1,000",Counting sequence misunderstanding,"When attempting to count to 1,000, the student might skip numbers or struggle with place value transitions, such as moving from 99 to 100 or from 199 to 200, potentially writing sequences like 1, 2, 3... 98, 99, 101, 102 or misunderstanding how tens and hundreds increment"
34,K2,Numbers and Operations,"counting to 1,000",Place Value Confusion,"The student counts by ones sequentially but becomes uncertain when transitioning between hundreds (e.g., struggles moving from 299 to 300, or misunderstands how digits shift)"
35,K2,Numbers and Operations,"counting to 1,000",Place Value Misconception,"When counting, the student may struggle to transition smoothly between hundred groups, potentially skipping tens or mixing up digit sequences like jumping from 299 to 400 instead of 300"
36,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,Struggle with place value transitions
37,K2,Numbers and Operations,"counting to 1,000",Place Value Confusion,"When counting past 99, the student becomes unsure of the digit sequence and might skip numbers or repeat sections"
38,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,"The student struggles with understanding place value and incorrectly counts by repeating single-digit sequences, resulting in skipping numbers or creating non-sequential patterns like 1, 2, 3, 1, 2, 3 instead of continuous counting to 1,000"
39,K2,Numbers and Operations,"counting to 1,000",Counting sequence difficulty,"Struggles with understanding place value when counting beyond 100, potentially skipping tens or mixing up digit positions"
40,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When asked to count to 1,000, the student might skip numbers or get confused with place value transitions, such as incorrectly transitioning from 99 to 200 instead of 100, or struggling with the '100s' column increments"
41,K2,Numbers and Operations,"counting to 1,000",Place Value Misunderstanding,"The student struggles with understanding the incremental nature of counting past 100, potentially skipping numbers or misplacing digits when attempting to count sequentially to 1,000"
42,K2,Numbers and Operations,"counting to 1,000",Counting strategy error,"When asked to count to 1,000, the student repeats '10, 20, 30...' and skips many numbers, showing incomplete understanding of sequential counting"
43,K2,Numbers and Operations,"counting to 1,000",Place Value Confusion,"The student writes numbers sequentially but struggles to understand that '100' represents one hundred, not just three separate digits. When asked to count to 1,000, they might erroneously count '1, 2, 3, ..., 99, 100, 101, 102' without fully grasping the magnitude of larger numbers."
44,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Difficulty,"When trying to count to 1,000, the student might skip teens (11-19) or struggle with the transition between hundreds, such as stopping at 99 or becoming confused about continuing past 100"
45,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"The student struggles with transitioning across hundred boundaries, incorrectly counting from 99 to 200 instead of 100, showing incomplete understanding of place value and number progression"
46,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Misunderstanding,"When trying to count to 1,000, the student may skip tens or get confused with place value transitions, potentially counting like '98, 99, 100, 200, 300' instead of sequentially progressing through each number"
47,K2,Numbers and Operations,"counting to 1,000",Place Value Confusion,"When asked to count to 1,000, the student might skip tens or struggle with transitioning through hundred-based groupings, such as counting 1, 2, 3... 98, 99, 200 instead of following the sequential 100, 101, 102"
48,K2,Numbers and Operations,"counting to 1,000",Place Value Understanding,"When asked to count to 1,000, the student might struggle with understanding the transition between hundreds (like 299 to 300), potentially skipping numbers or becoming confused about digit progression"
49,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"The student struggles with consistently transitioning between tens and hundreds, skipping numbers or repeating sequences when counting towards 1,000"
50,K2,Numbers and Operations,"counting to 1,000",Counting strategy error,"Incorrectly adds digits place-by-place without understanding full place value, resulting in an incorrect total"
51,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When counting to 1,000, the student struggles with transitioning between hundreds, potentially skipping or repeating numbers like '599, 600, 601, 599, 700'"
52,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"The student struggles with transitioning between hundred groups, potentially skipping numbers or repeating number sequences when counting towards 1,000"
53,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,"The student skips teens (11-19) when counting sequentially and jumps from 10 to 20, showing incomplete understanding of number progression"
54,K2,Numbers and Operations,"counting to 1,000",Place Value Understanding,"When counting beyond 100, the student struggles to recognize the positional significance of digits and might incorrectly sequence numbers, such as saying '198, 199, 1910' instead of '198, 199, 200'"
55,K2,Numbers and Operations,"counting to 1,000",Counting sequence misunderstanding,"The student might skip teen numbers or get confused about place value, potentially counting like: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 20 instead of sequentially progressing through all numbers"
56,K2,Numbers and Operations,"counting to 1,000",Counting strategy error,"When trying to count to 1,000, the student might count 'one hundred, two hundred, three hundred...' and get stuck or confused about the precise sequence after 599, potentially skipping numbers or misunderstanding place value transitions"
57,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When trying to count to 1,000, the student skips teens (11-19) and struggles to transition between hundred groups, showing incomplete understanding of place value and sequential counting"
58,K2,Numbers and Operations,"counting to 1,000",Place Value Misconception,"The student counts sequentially but struggles with understanding that each digit's position determines its value, potentially writing numbers like 312 as 3 + 1 + 2 = 6 instead of understanding 312 represents three hundreds, one ten, and two ones"
59,K2,Numbers and Operations,"counting to 1,000",Counting and Number Sense,"When trying to count to 1,000, the student becomes confused about place value and starts repeating digit sequences, like counting '100, 200, 300, 400' and then getting stuck or mixing up the order of numbers"
60,K2,Numbers and Operations,"counting to 1,000",Counting sequence difficulty,"The student struggles with the transition between hundreds, skipping or repeating numbers when counting past 100, such as: 97, 98, 99, 100, 101, 102, 110, 111 or accidentally repeating sections like 97, 98, 99, 97, 98, 99"
61,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"The student struggles to consistently count past 100, mixing up place value and repeating digit patterns incorrectly"
62,K2,Numbers and Operations,"counting to 1,000",Place Value Understanding,"When counting towards 1,000, the student might skip groups of tens or hundreds, showing incomplete comprehension of place value progression"
63,K2,Numbers and Operations,"counting to 1,000",Place Value Understanding,"When asked to count to 1,000, the student repeatedly counts 'ten, twenty, thirty...' without understanding sequential place value progression, often skipping groups of numbers or getting stuck at decade transitions"
64,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,"When counting to 1,000, the student skips numbers between hundreds (e.g., counting 100, 200, 300 directly without filling in the intermediate numbers like 101, 102, etc.)"
65,K2,Numbers and Operations,"counting to 1,000",Counting sequence difficulty,"When counting to 1,000, the student might skip teens (11-19) or misunderstand the transition between hundreds, accidentally saying '1,100' instead of continuing within the 900-999 range"
66,K2,Numbers and Operations,"counting to 1,000",Counting Strategy Error,"When counting to 1,000, the student repeatedly skips teens (11-19) or miscounts sequence transitions between hundreds, showing incomplete understanding of place value and sequential counting rules"
67,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,"When trying to count to 1,000, the student gets confused between tens and hundreds, repeatedly skipping or repeating digits like '29, 210, 211, 212' instead of the correct progression"
68,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"The student skips teens (11-19) when counting sequentially and jumps from 10 to 20, revealing an incomplete understanding of number progression"
69,K2,Numbers and Operations,"counting to 1,000",Counting progression error,"When trying to count to 1,000, the student might skip teens or get confused between tens and hundreds, potentially writing a sequence like 1, 2, 3, 10, 11, 20, 30, 100, instead of the correct sequential progression"
70,K2,Numbers and Operations,"counting to 1,000",Counting Strategy Limitation,"When asked to count to 1,000, the student may struggle with maintaining consistent place value understanding, potentially skipping hundreds or repeating tens/ones sequences incorrectly"
71,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,"When asked to count to 1,000, the student might skip numbers or get confused with place value transitions, such as stopping at 99 or struggling to understand how hundreds work"
72,K2,Numbers and Operations,"counting to 1,000",Counting progression,"The student may count sequentially but struggle with place value, potentially saying '299, 300, 301' correctly, but then getting confused and saying '400, 500, 600' instead of the accurate '310, 320, 330'"
73,K2,Numbers and Operations,"counting to 1,000",Counting Progression Error,"When asked to count to 1,000, the student might skip tens or hundreds, showing incomplete understanding of place value, such as counting '100, 200, 400, 600, 800, 1,000' instead of sequential counting"
74,K2,Numbers and Operations,"counting to 1,000",Counting progression misunderstanding,"When attempting to count to 1,000, the student might struggle with place value and skip or repeat groups of numbers, such as counting '98, 99, 100, 101, 99, 100, 200' instead of maintaining a consistent sequential progression"
75,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,"The student struggles with place value transitions, potentially skipping numbers or repeating sequences when counting beyond 100"
76,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When asked to count to 1,000, the student struggles with consistent place value understanding and may skip tens or hundreds, or restart counting from zero multiple times"
77,K2,Numbers and Operations,"counting to 1,000",Counting progression error,"When attempting to count sequentially to 1,000, the student may skip teens (11-19) or struggle with transitioning between hundred groups, potentially writing sequences like 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 30, 40 instead of the correct incremental counting"
78,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When asked to count to 1,000, the student might skip tens or get confused with transitioning between hundreds (e.g., 299 to 300, or 599 to 600), potentially showing inconsistent understanding of place value progression"
79,K2,Numbers and Operations,"counting to 1,000",Counting Misconception,"When trying to count sequentially to 1,000, the student might skip teens (11-19) or struggle with place value transitions, such as incorrectly moving from 99 to 200 instead of 100"
80,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"Struggles with understanding place value beyond 100, mixing up tens and hundreds columns when attempting to count sequentially"
81,K2,Numbers and Operations,"counting to 1,000",Counting Error,"Struggles with place value transitions, repeatedly skipping or repeating tens when counting beyond 100"
82,K2,Numbers and Operations,"counting to 1,000",Place Value Misconception,"When asked to count sequentially from 350 to 1,000, the student might get confused and skip tens or hundreds, believing the progression follows a non-linear pattern, such as counting 350, 400, 500, 600 without understanding the systematic increment between numbers"
83,K2,Numbers and Operations,"counting to 1,000",Counting strategy error,"When counting to 1,000, the student might struggle with place value transitions, potentially skipping teens (11-19) or misunderstanding how hundreds increment"
84,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When attempting to count to 1,000, the student might struggle with understanding place value and might skip numbers or repeat segments (like counting 1, 2, 3, 10, 11, 12 instead of proceeding sequentially)"
85,K2,Numbers and Operations,"counting to 1,000",Counting sequence confusion,"When counting towards 1,000, the student might get stuck around 100 and start repeating sequences like 101, 102, 103 instead of progressing smoothly"
86,K2,Numbers and Operations,"counting to 1,000",Counting/Place Value,"When counting towards 1,000, the student skips tens or hundreds, revealing an incomplete understanding of sequential number progression"
87,K2,Numbers and Operations,"counting to 1,000",Counting Skills,"When asked to count to 1,000, the student might skip teens (11-19), mistakenly count by irregular intervals, or struggle with transitioning between hundred groups"
88,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,"When trying to count to 1,000, the student struggles with place value and might skip tens or hundreds, or repeat number segments like counting '1, 2, 3, 4... 98, 99, 100, 101, 98, 99, 100' instead of progressing linearly"
89,K2,Numbers and Operations,"counting to 1,000",Counting Strategy Error,"When asked to count to 1,000, the student might skip tens or hundreds, showing incomplete understanding of place value and sequential counting"
90,K2,Numbers and Operations,"counting to 1,000",Counting sequence misunderstanding,"When trying to count to 1,000, the student might skip teens (11-19) or struggle with place value transitions, such as jumping from 99 to 200 instead of correctly sequencing through 100-199"
91,K2,Numbers and Operations,"counting to 1,000",Counting Sequence Error,"The student struggles with transitioning between hundred-place values and may incorrectly count (e.g., counting as 599, 600, 601, 602 instead of 599, 600, 601, 602)"
92,K2,Numbers and Operations,"counting to 1,000",Number sequencing error,"When counting to 1,000, the student might skip teens or misunderstand place value transitions (e.g., saying '100, 200, 300' correctly, but then struggling with '398, 399, 4100' instead of '400')"
93,K2,Numbers and Operations,"counting to 1,000",Place value comprehension,"The student counts by ones inconsistently and gets confused when transitioning between hundred groups, sometimes skipping numbers or repeating sequences"
94,K2,Numbers and Operations,"counting to 1,000",Number sequence understanding,"When asked to count to 1,000, the student gets confused with place value and starts repeating digit patterns, like counting '1, 2, 3, 4... 101, 102, 103, 104' then skipping sections or mixing up tens and hundreds"
95,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When counting to 1,000, the student skips tens or hundreds, showing incomplete understanding of place value progression"
96,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"When trying to count to 1,000, the student repeatedly skips groups of tens or mistakenly repeats number segments, showing incomplete understanding of place value progression"
97,K2,Numbers and Operations,"counting to 1,000",Counting Progression,"Struggles with understanding place value when counting past 100, likely skipping tens or misaligning digits when transitioning between hundreds"
98,K2,Numbers and Operations,"counting to 1,000",Counting Strategy Error,"When trying to count to 1,000, the student might repeatedly count in smaller increments like 10s or 20s and get confused about the total, possibly skipping numbers or double-counting certain ranges"
99,K2,Numbers and Operations,"counting to 1,000",Counting error,"The student may skip or repeat digits when counting sequentially, such as counting '100, 101, 102, 200, 201, 202' instead of the correct continuous progression"
100,K2,Numbers and Operations,"counting to 1,000",Counting sequence error,"The student struggles to maintain consistent place value understanding when counting beyond 100, potentially skipping tens or misaligning digit progression"
1,K5,Measurement,multi-step word problems in measurement,Measurement interpretation,Mixing up units and directly adding numerical values without considering conversion or unit compatibility
2,K5,Measurement,multi-step word problems in measurement,Measurement Calculation Error,Mixing up units and adding measurement values without converting to the same unit first
3,K5,Measurement,multi-step word problems in measurement,Measurement Comprehension,Confusing units and mixing up addition/multiplication strategies when solving multi-step measurement problems
4,K5,Measurement,multi-step word problems in measurement,Computational error,The student attempts to solve a multi-step measurement problem but mixes up units and performs arithmetic without careful attention to conversion or precise measurement relationships
5,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Misinterpreting unit conversion steps
6,K5,Measurement,multi-step word problems in measurement,Conceptual misunderstanding,"Mixing up units during multi-step measurement problem solving, adding inches and centimeters without converting, showing incomplete understanding of measurement scale relationships"
7,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Confusing units and mixing up addition/multiplication steps
8,K5,Measurement,multi-step word problems in measurement,Measurement computation error,Confusing units of measurement and adding lengths without converting them first
9,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,"Misinterpreting units and mixing measurement scales, potentially adding centimeters and inches without converting them to a common unit"
10,K5,Measurement,multi-step word problems in measurement,Measurement calculation error,Mixing up units and adding/subtracting them without understanding conversion principles
11,K5,Measurement,multi-step word problems in measurement,Measurement interpretation,"The student may confuse units of measurement, mixing inches and centimeters, or struggle to comprehend the relationship between different measurement scales"
12,K5,Measurement,multi-step word problems in measurement,Measurement misinterpretation,"Misreads the problem's units and adds lengths instead of converting between different measurement units, showing confusion about scaling and unit relationships"
13,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,"Mixing up units and trying to add centimeters and inches directly without converting, showing limited understanding of unit equivalence"
14,K5,Measurement,multi-step word problems in measurement,Measurement interpretation error,"The student confuses units and converts inches to feet incorrectly, adding zeros instead of dividing by 12"
15,K5,Measurement,multi-step word problems in measurement,Measurement interpretation error,Confusing units of measurement and mixing addition/subtraction inappropriately
16,K5,Measurement,multi-step word problems in measurement,Measurement calculation error,"Confuses different units of measurement and adds them directly without converting, showing incomplete understanding of unit relationships"
17,K5,Measurement,multi-step word problems in measurement,Measurement misinterpretation,"The student confuses units of measurement and attempts to add centimeters and inches without converting them to a common unit, resulting in an incorrect calculation."
18,K5,Measurement,multi-step word problems in measurement,Measurement misunderstanding,"The student confuses units of measurement and adds inches and centimeters directly without converting, leading to an incorrect calculation"
19,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Misinterpreting units and mixing up conversion steps
20,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Confusion between units and mixing up addition and multiplication steps
21,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Mixing up units and confusing length measurement with counting strategies
22,K5,Measurement,multi-step word problems in measurement,Measurement interpretation,Misreads units and combines numbers without understanding the measurement context
23,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Confusing units and mixing up conversion steps
24,K5,Measurement,multi-step word problems in measurement,Measurement misinterpretation,The student confuses unit conversions and adds inches and centimeters directly without understanding scale differences
25,K5,Measurement,multi-step word problems in measurement,Measurement Misinterpretation,Mixing up units and not understanding conversion between inches and feet
26,K5,Measurement,multi-step word problems in measurement,Measurement interpretation error,Confusing length units and misinterpreting measurement conversion steps
27,K5,Measurement,multi-step word problems in measurement,Measurement misunderstanding,"The student adds measurement units directly without converting them first, showing incomplete understanding of unit conversion"
28,K5,Measurement,multi-step word problems in measurement,Measurement calculation error,Misinterpreted units and added lengths instead of converting between units
29,K5,Measurement,multi-step word problems in measurement,Measurement comprehension error,Misinterpreting units of measurement and confusing length with volume
30,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Confusing units of measurement and adding linear dimensions incorrectly
31,K5,Measurement,multi-step word problems in measurement,Mixed computational and comprehension error,Confusing units of measurement and adding numbers without considering their contextual meaning
32,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,"Confusing units and mixing up addition/subtraction steps, showing difficulty distinguishing between converting measurements and performing sequential calculations"
33,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Confusing units and mixing up conversion steps
34,K5,Measurement,multi-step word problems in measurement,Measurement misinterpretation,Confusing units of measurement and adding lengths without converting to the same standard unit
35,K5,Measurement,multi-step word problems in measurement,Measurement Misinterpretation,Confusing units and mixing up conversion steps
36,K5,Measurement,multi-step word problems in measurement,Computational error,"The student adds measurement units incorrectly, mixing inches and centimeters without converting them to a common unit before performing calculations"
37,K5,Measurement,multi-step word problems in measurement,Measurement Interpretation,Confusing units and adding lengths without considering different measurement scales
38,K5,Measurement,multi-step word problems in measurement,Measurement interpretation,The student mixes up units and performs calculations without understanding relative size of measurement units
39,K5,Measurement,multi-step word problems in measurement,Measurement Calculation Error,Mixing up units and converting incorrectly between inches and centimeters
40,K5,Measurement,multi-step word problems in measurement,Measurement comprehension error,Mixing up units and adding them inconsistently
41,K5,Measurement,multi-step word problems in measurement,Measurement confusion,"Mixing up units and incorrectly converting measurements, showing limited understanding of relative size between inches and feet"
42,K5,Measurement,multi-step word problems in measurement,Measurement comprehension error,"Confusing units and adding lengths without converting, showing incomplete understanding of measurement comparison"
43,K5,Measurement,multi-step word problems in measurement,Measurement confusion,Mixing up units and not understanding relative scale between different measurement units
44,K5,Measurement,multi-step word problems in measurement,Measurement comprehension error,Mixing up units and not understanding relative size of measurement units
45,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Misinterpreting units of measurement and mixing absolute values without understanding relational scaling
46,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,"Confusing unit conversions and mixing up different measurement scales, potentially adding centimeters and inches without understanding their relative sizes"
47,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,"The student misinterprets the units and adds lengths instead of converting between them, showing difficulty distinguishing between different measurement scales"
48,K5,Measurement,multi-step word problems in measurement,Measurement reasoning error,Confusing units and adding lengths differently than instructed
49,K5,Measurement,multi-step word problems in measurement,Measurement processing error,Confusing units and mixing addition/multiplication steps inappropriately
50,K5,Measurement,multi-step word problems in measurement,Measurement Comprehension Error,Confusing units of measurement and attempting to add inches and centimeters without converting them first
51,K5,Measurement,multi-step word problems in measurement,Measurement Confusion,"The student confuses inches and centimeters, mixing units while solving the problem"
52,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,"The student adds lengths instead of multiplying to find area, showing incomplete understanding of two-dimensional measurement concepts"
53,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Confusing units and mixing up addition and multiplication steps
54,K5,Measurement,multi-step word problems in measurement,Measurement comprehension error,"Unable to convert between different units of measurement, mixing up inches and centimeters while solving a multi-step problem"
55,K5,Measurement,multi-step word problems in measurement,Measurement calculation error,Mixing up units and performing arithmetic without understanding conversion relationships
56,K5,Measurement,multi-step word problems in measurement,Measurement calculation error,Confused length units and mixed up addition and multiplication steps
57,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,"The student confuses units and tries to add inches and centimeters without converting them first, showing limited understanding of measurement equivalence"
58,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Mixing up units and adding/subtracting numbers without considering measurement context
59,K5,Measurement,multi-step word problems in measurement,Measurement interpretation,Confusing units and adding lengths without understanding scale
60,K5,Measurement,multi-step word problems in measurement,Mixed Measurement Comprehension,Misinterpreting units and adding lengths inconsistently
61,K5,Measurement,multi-step word problems in measurement,Measurement Comprehension,Misinterprets measurement units and tries to solve problem using random numerical operations without understanding context
62,K5,Measurement,multi-step word problems in measurement,Measurement Misinterpretation,"The student confuses units of measurement and adds inches and centimeters without converting them first, treating them as if they were the same length"
63,K5,Measurement,multi-step word problems in measurement,Measurement Comprehension Error,Mixing up units and applying arithmetic without understanding the contextual relationship between measurements
64,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,The student might mix up unit conversions and add centimeters and inches together without understanding their different scales
65,K5,Measurement,multi-step word problems in measurement,Measurement comprehension,Confuses units and adds numbers without considering measurement context
66,K5,Measurement,multi-step word problems in measurement,Calculation error,"The student adds measurement units without converting them first, showing incomplete understanding of unit conversion"
67,K5,Measurement,multi-step word problems in measurement,Measurement calculation error,Confusing units of measurement and adding lengths without converting to a common unit
68,K5,Measurement,multi-step word problems in measurement,Measurement confusion,Mixing up unit conversions and adding incompatible measurement units
69,K5,Measurement,multi-step word problems in measurement,Measurement Calculation Error,Mixing up units and adding/subtracting them incorrectly without considering conversion
70,K5,Measurement,multi-step word problems in measurement,Measurement reasoning error,Mixing up units and incorrectly applying conversion strategies
71,K5,Measurement,multi-step word problems in measurement,Measurement comprehension error,Mixing up units and failing to convert between different measurement scales
72,K5,Measurement,multi-step word problems in measurement,Measurement comprehension error,Mixing up units of measurement and adding/subtracting numbers without considering their specific measurement context
73,K5,Measurement,multi-step word problems in measurement,Measurement interpretation,Confuses units of measurement and adds lengths non-systematically
74,K5,Measurement,multi-step word problems in measurement,Calculation error,"Mixing up units when converting between inches and feet, leading to an incorrect calculation of total length"
75,K5,Measurement,multi-step word problems in measurement,Measurement calculation error,Misinterpreting units and mixing up addition/multiplication steps
76,K5,Measurement,multi-step word problems in measurement,Measurement confusion,Mixing up units and not understanding relative size of measurement units
77,K5,Measurement,multi-step word problems in measurement,Measurement calculation error,"Confusing units of measurement and adding them directly without converting, such as trying to add inches and centimeters without standardizing to one unit"
