Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
72,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student believes that simply flipping or rotating a shape automatically makes it similar or congruent, without considering if the sides and angles maintain their relationships. They might also misidentify corresponding parts after a transformation."
73,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student believes that if two shapes have one side that is the same length, then they are automatically congruent or similar. They fail to consider the other sides and angles."
74,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,The student confuses scaling factors in similar figures with additive adjustments to side lengths. They believe adding a constant to one side makes another side proportionally larger.
75,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student struggles to identify corresponding parts (sides or angles) in similar figures after a transformation, specifically misinterpreting the dilation scale factor in the context of changing side lengths."
76,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student incorrectly assumes that figures with some equal angles are necessarily similar, failing to consider proportional sides. They may also struggle to accurately measure or compare side lengths visually or with physical models, leading to incorrect conclusions."
77,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student incorrectly believes that shapes are congruent if they appear to be the same size or shape visually, even if they can't be directly overlaid, showing a lack of understanding of transformations like rotations."
78,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student is struggling to identify corresponding sides in similar triangles. They are visually comparing the triangles but not proportionally relating the side lengths. They might be confused between a transformation that changes size (dilation/similarity) and a transformation that only changes position (translation, rotation, reflection/congruence). They also might be counting squares incorrectly."
79,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student believes that rotating a shape changes its size. They understand the shape maintains its properties, but does not perceive rotation as a transformation that preserves congruence."
80,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student thinks that scaling a figure by a negative number flips the figure horizontally and vertically, but doesn't fully grasp the impact on side lengths or angles. For example, they might scale a triangle by -2 and draw the side lengths *as is*, just reflected, instead of doubled and reflected. They may also struggle with the center of the dilation."
81,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,The student is struggling to understand the concept of similarity. They correctly identify that two shapes look the same but incorrectly believe this means their sizes must be identical as well. They may also confuse scaling/resizing with rigid transformations like rotations or reflections. This is observable in the language used and specific comparisons they are drawing.
82,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student incorrectly believes that simply moving a shape (translation) changes its size or angles, confusing it with a transformation that involves scaling."
83,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,The student believes that scaling a figure by a factor applies to the angle measures of the figure.
84,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student believes that if two shapes 'look' alike, they are automatically similar, without checking proportional side lengths or congruent angles. They also might struggle to identify corresponding parts."
85,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student confuses similar figures with congruent figures and assumes they must have the same side lengths, even when scaling is involved. They may incorrectly apply proportions or misinterpret the concept of scale factor, believing it always requires addition or subtraction instead of multiplication."
86,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student incorrectly assumes that if two shapes have some sides or angles that are equal, then the shapes are automatically similar or congruent, without considering all corresponding parts. They might also be confusing the terms and not fully understanding the definitions."
87,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student struggles to accurately identify corresponding parts (sides or angles) between two similar figures, believing that any sides that appear 'close' or have a similar visual length are corresponding, regardless of the ratio of similarity."
88,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student believes that scaling a shape affects its angles. They are trying to create a similar shape but are altering the angles in the process, rather than just the side lengths."
89,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student incorrectly identifies corresponding sides after a complex transformation (rotation and reflection), leading to an incorrect similarity ratio. They think sides that 'look similar' are automatically corresponding."
90,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student thinks that if two shapes have some matching side lengths, they are automatically similar, regardless of angles. They might also be misinterpreting 'same size' as meaning 'same number of sides', or confusing congruence and similarity. This is especially likely if the software or models provide limited visual feedback on angles."
91,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student misunderstands the criteria for similarity, focusing on addition of side lengths instead of proportional relationships. For example, if given two triangles with sides 3, 4, 5 and 6, 8, 9, the student might incorrectly state they are similar because 3+4+5 = 12 and 6+8+9=23, and 23-12 =11, implying a relationship."
92,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student believes that congruent shapes must be identical in orientation (i.e., a reflection or rotation doesn't count)."
93,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student struggles to visualize the transformation (translation, rotation, reflection) necessary to show congruence, focusing on the raw numerical values of side lengths and angles without understanding the spatial relationship. They may have attempted to match corresponding sides but misaligned them or focused on just one side and concluded congruence or similarity based on that single piece of information."
94,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student incorrectly identifies corresponding sides or angles in similar figures, leading to inaccurate scale factor calculations or attempts to directly equate non-corresponding parts. They might also confuse similarity with congruence."
95,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,The student believes that scaling a shape's angles changes their values. They understand the concept of scaling sides but incorrectly extends it to angles as well. They might be mixing up concepts of enlargement/reduction (scaling sides) and angle preservation in similar figures.
96,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student incorrectly believes that changing the size of a shape by adding or subtracting from its sides maintains congruence. They confuse congruence with similarity, thinking that as long as the angles stay the same, adding or subtracting length to the sides doesn't change the shape's fundamental identity (congruence). They might also struggle with visualizing how physical manipulation (flipping, rotating) changes a shape's position without changing its size or shape."
97,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student confuses congruence and similarity when manipulating shapes, believing a shape is congruent to another if its sides are in any proportion, not necessarily equal. They also fail to recognize the preservation of angles in similar figures."
98,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student incorrectly assumes that simply flipping a shape results in a congruent shape, without considering rotation or scaling. They might not fully grasp the idea of preserving side lengths and angles."
99,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student believes that if two shapes can be made to 'fit' on top of each other (congruent), then any combination of those shapes will also be 'fitting' (congruent) even if the combination involves different orientations or scaling. For example, if they have two congruent triangles, they might think arranging them to form a square is still congruent to the original triangles, ignoring changes in area and shape beyond the mere 'fit' of individual pieces."
100,K8,Geometry,"Understanding congruence and similarity using physical models, transparencies, or geometry software",Conceptual misunderstanding,"The student confuses similarity and congruence. They believe that if two shapes have the same area, they must be congruent, even if the shapes are different (e.g., a long, thin rectangle and a square). Or, they are not grasping the role of scaling factors for similarity. For example, they might claim two shapes are similar because they 'look similar' without checking if side lengths are proportional."
1,K5,Numbers and Operations,multiplying and dividing by powers of ten,Computational Error,"The student misplaces the decimal point or misunderstands the magnitude shift when multiplying by a power of ten. For instance, they might multiply 3 x 100 to get 30 instead of 300, or divide 450 by 10 to get 4.5 instead of 45, or perhaps just write the same number. The student may also misunderstand the operation, such as adding the numbers instead of multiplying."
2,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student confuses the number of zeros in the power of ten with the exponent to be multiplied by the base number, and doesn't properly shift the decimal or understand place value. For example, when multiplying 3 by 100, the student might write 30 (one zero added), or even 3 x 2 = 6."
3,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the place value shift when multiplying/dividing by powers of ten. They may be confused about the number of zeros added or removed and how it affects the digits themselves. For example, they may multiply 3 x 10 as 300 instead of 30, or divide 50 by 10 as 500."
4,K5,Numbers and Operations,multiplying and dividing by powers of ten,Procedural misunderstanding,"The student incorrectly shifts the decimal point the wrong number of places when multiplying or dividing by powers of ten, or misunderstands the direction of the shift. For example, if presented with 10 x 0.5, the student might say 0.05 or 50."
5,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles with place value, likely misinterpreting the effect of multiplying/dividing by 10. They may shift digits incorrectly or not at all, or confuse multiplication and division."
6,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student adds or subtracts exponents instead of understanding place value shift. For example, in 3.5 x 100, the student might calculate it as 3.5 + 2 or 3.5 - 2, resulting in 5.5 or 1.5, or confuses how many zeros to add/remove based on the power of ten."
7,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles with place value and the movement of the decimal point. They may add/subtract zeros instead of shifting the digits' positions. For example, when multiplying by 10, they might add a zero at the end without considering the existing digits' value."
8,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the place value shift when multiplying or dividing by powers of ten. They may incorrectly add or subtract zeros, or move the decimal point the wrong direction or number of places, without grasping the underlying concept."
9,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,The student struggles with the concept of place value and incorrectly shifts the digits when multiplying or dividing by powers of ten. They may add or remove zeros incorrectly or shift the decimal point in the wrong direction without understanding the proportional increase or decrease.
10,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misinterprets the place value shift when multiplying or dividing by powers of ten. For example, multiplying 10 by 0.5 and thinking it's 10.05 or dividing 100 by 10 and getting 90. They might incorrectly move the decimal or add/subtract the numbers directly."
11,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly shifts the decimal place in the wrong direction, or does not shift it at all when multiplying or dividing by powers of ten. For example, when asked 10 x 3.5, the student answers either 0.35, 3.5, or a calculation involving the numbers 1 and 3 and 5, without considering the decimal place."
12,K5,Numbers and Operations,multiplying and dividing by powers of ten,Place Value Confusion,"The student misunderstands the impact of multiplying or dividing by powers of ten on the place value of digits. For example, they might add or subtract a zero instead of shifting the digits."
13,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the effect of moving the decimal point when multiplying or dividing by powers of ten, possibly thinking that the number itself changes fundamentally instead of the position of its digits. For example, if the problem is 3.5 x 10, the student might calculate 3.5 + 10 = 13.5 or 3 x 10 + 0.5 x 10 = 30 + 5 = 35. This is because the student hasn't grasped the concept of decimal place value and its relationship to the power of ten."
14,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student adds or subtracts exponents instead of multiplying or dividing by powers of 10. For example, when asked to multiply 3 x 100, the student might answer 3 x 10^2 = 30, thinking it means 3 + 2 = 5 then adding the zero and the result is 50. Or if asked 500/10, they write 500 / 10^1 = 501, thinking 500 - 1 = 499, then adding 1."
15,K5,Numbers and Operations,multiplying and dividing by powers of ten,Place Value Confusion,"The student misunderstands the relationship between the number of zeros in the power of ten and the movement of the decimal point, or they don't recognize the decimal point's presence if the number is a whole number. For example, they might think 3 x 10 = 300 instead of 30, or 40 / 10 = 400 instead of 4."
16,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,The student doesn't understand the place value shift when multiplying or dividing by powers of ten. They might be randomly adding or subtracting zeros or moving digits without a clear pattern.
17,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly shifts the decimal place when multiplying by 10, 100, or 1000, often by one place regardless of the power of ten, and might also reverse the direction of the shift for multiplication versus division or skip the decimal entirely."
18,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly adds or subtracts the powers of ten instead of moving the decimal point. For example, when asked '10 x 2.3', the student answers 10 + 2.3 = 12.3 or 10 - 2.3 = 7.7. Alternatively, they might not understand the place value implications of multiplication by powers of ten and simply multiply the numbers as whole numbers without considering the decimal. They also might struggle with how to deal with the numbers that are not whole and not be sure of how to handle them."
19,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly adds or subtracts the exponent instead of understanding the place value shift when multiplying or dividing by powers of ten.  For example, they might interpret 10 x 3 as 3 + 1 or 3 - 1, instead of 3 moving to the tens place, or 30.  Or, they might attempt to apply addition/subtraction rules to multiplying/dividing by the power of 10."
20,K5,Numbers and Operations,multiplying and dividing by powers of ten,Place Value Confusion,"The student misunderstands the effect of multiplying or dividing by 10 on place value, incorrectly shifting digits or applying the operation to individual digits instead of the whole number. For example, if the problem is 25 x 10, the student might write 265 or 205, or add a zero to only the 5, making it 250."
21,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands place value and adds/subtracts digits instead of shifting them when multiplying/dividing by powers of ten. For example, they might calculate 2 x 10 as 2 + 10 = 12 or 30 / 10 as 3 - 1 = 2."
22,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misinterprets the place value shift when multiplying or dividing. They might add zeros instead of shifting digits for multiplication, or remove zeros when dividing, without considering the actual change in magnitude."
23,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student adds or subtracts the exponent to the number instead of shifting the decimal point. For example, 3.4 x 10 = 3.4 + 10 = 13.4 or 5.0 / 10 = 5.0 - 10 = -5.0"
24,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly interprets place value when multiplying/dividing by powers of ten. They might move the decimal in the wrong direction or the wrong number of places, or not at all. They might also struggle with how adding or removing zeros affects the value, especially with decimals."
25,K5,Numbers and Operations,multiplying and dividing by powers of ten,Place Value Confusion,"The student incorrectly shifts the decimal place when multiplying by 10, perhaps counting spaces instead of understanding the relationship to multiplication and division."
26,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student adds the exponents instead of adding zeros when multiplying by powers of 10, and incorrectly positions the decimal when dividing. For example, 3 x 100 = 300, but they might write 3 x 100 = 30 (3 + 2 = 30) or think 3 / 10 = 30 (decimal moves right)."
27,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly shifts the decimal place when multiplying by ten. They might not understand the relationship between the number of zeros and the decimal shift, or confuse multiplication with division."
28,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles with place value and shifts digits incorrectly, possibly adding zeros instead of shifting the decimal point (implicitly). They may also misinterpret the operation, attempting to add or subtract instead of multiply or divide."
29,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles to maintain place value and incorrectly shifts digits when multiplying or dividing by ten, sometimes adding or removing zeros inappropriately, or misinterprets the place value of the decimal point if it's introduced."
30,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly moves the decimal point when dividing by powers of ten, sometimes moving it the wrong number of places or in the wrong direction. They may also confuse multiplication with division. For example, with 100 x 0.5, they might calculate 0.005 or 0.05, incorrectly thinking they need to divide, or that multiplying means shrinking the number."
31,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student confuses the roles of multiplication and division when dealing with powers of ten, possibly thinking multiplication always *adds* zeros and division always *removes* them, without considering the decimal place movement or actual magnitude change."
32,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the effect of multiplying or dividing by 10, 100, or 1000, likely confusing digit place value shifts with simple addition or subtraction or simply miscalculating the problem by mixing addition with multiplication, or adding extra zeros without proper understanding of place value or the multiplication process."
33,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,The student misunderstands place value and incorrectly shifts the decimal or adds extra zeros when multiplying or dividing by powers of ten. They might focus on the 'number' part rather than the place value concept.
34,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly shifts the decimal point the wrong number of places, or in the wrong direction, when multiplying or dividing by powers of ten. For example, they might move it one place when it should be two, or move it left when it should be right (or vice versa)."
35,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles with place value shifts when multiplying or dividing by powers of ten, and may incorrectly add or subtract instead. For example, when asked 'What is 10 x 0.3?', the student might answer '13' or '3.1' or show a misunderstanding of what a tenth means."
36,K5,Numbers and Operations,multiplying and dividing by powers of ten,Procedural misunderstanding,"The student attempts to apply the multiplication or division operation to the exponent of 10 rather than understanding place value shift. For example, they might think 5 x 10^2 = 500 and write 50^2 instead, or when dividing they might think 7 / 10^1 = 7 and write 7^1."
37,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student thinks that multiplying by 10 means adding a zero to all numbers involved, and dividing by 10 means subtracting a zero from all numbers involved. They don't understand the place value shift."
38,K5,Numbers and Operations,multiplying and dividing by powers of ten,Computational error with Place Value,The student doesn't understand the effect of multiplying or dividing by powers of ten on the place value of digits. They might simply add zeros without shifting digits appropriately or incorrectly shift the digits the wrong number of places.
39,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the place value shift when multiplying by 10 or dividing by 10. They might think they can simply add or subtract a zero, or move the decimal incorrectly."
40,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the placement of the decimal point when multiplying or dividing by powers of ten, incorrectly shifting it in the wrong direction or by the wrong number of places, or not shifting it at all. For example, multiplying 3.5 by 10 and getting 0.35 or 350. Dividing 12 by 10 and getting 120."
41,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,The student doesn't understand the concept of place value shifting when multiplying and dividing by powers of ten. They might add or subtract zeros instead of moving the decimal or digits.
42,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the role of the zero when multiplying by powers of ten, potentially adding zeros incorrectly or misinterpreting the decimal place shift."
43,K5,Numbers and Operations,multiplying and dividing by powers of ten,Place Value Confusion,"The student struggles with shifting digits correctly when multiplying or dividing by powers of ten. For example, they might add/remove a zero incorrectly or misplace the decimal point."
44,K5,Numbers and Operations,multiplying and dividing by powers of ten,Computational Error,"The student misplaces the decimal point when multiplying by a power of ten, possibly adding extra zeros or failing to shift digits correctly."
45,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles with the concept of place value shift when multiplying and dividing by powers of ten, potentially misunderstanding that digits don't always just 'move' and instead trying to apply multiplication or division to the existing digits."
46,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student adds the exponent instead of shifting the decimal place or multiplying. They may also misinterpret the 'power' part of 'power of ten', thinking it means to add instead of adjust the decimal position."
47,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student adds or subtracts the exponent instead of shifting the decimal, or the student misunderstands the concept of powers of ten and applies a random operation like multiplication instead of shifting."
48,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,The student struggles with place value and incorrectly shifts digits when multiplying or dividing by powers of ten. They may also misinterpret the meaning of the zero in a power of ten.
49,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the relationship between the digits' place value and the number of zeros in the power of ten, particularly when dealing with multiplication or division involving powers of ten like 100 or 1000."
50,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student confuses multiplication and division by powers of ten, or doesn't understand how the decimal point shifts. They might also misinterpret the problem context entirely."
51,K5,Numbers and Operations,multiplying and dividing by powers of ten,Procedural misunderstanding,"The student adds or subtracts the exponent instead of shifting the decimal. For example, when multiplying 12 by 100, the student might get 14 instead of 1200 or when dividing 12 by 10, the student might get 11 or 2 instead of 1.2"
52,K5,Numbers and Operations,multiplying and dividing by powers of ten,Procedural misunderstanding,"The student moves the decimal point in the wrong direction when multiplying by a power of ten, or incorrectly adds/removes zeros. Example: If asked to multiply 3.5 by 10, the student answers 0.35 or 3.50."
53,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles to align the decimal point correctly when multiplying or dividing by a power of ten. They may simply add/subtract zeros regardless of the operation or place value of the original number. For example, 3.2 x 10 might result in 3.200 or 32 instead of 32.0"
54,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles to understand the place value shift when multiplying or dividing by powers of ten, often misinterpreting the operation as a simple addition or subtraction."
55,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,The student misunderstands the relationship between multiplying and dividing by 10 and the place value shifts. They might try to directly add or subtract zeros instead of shifting the digits.
56,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student adds or subtracts the exponents instead of shifting the decimal place (or misunderstands place value concepts). For example, with 10 x 0.05, the student calculates something like 10 * 0.05 = 10.05 or 10 + 0.05."
57,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,The student struggles to understand the place value shift when multiplying or dividing by powers of ten. They might add or subtract zeros instead of shifting the decimal or incorrectly shift the digits.
58,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,The student struggles with place value and shifts digits incorrectly when multiplying or dividing by 10. They might add or remove zeros inappropriately or shift digits in the wrong direction.
59,K5,Numbers and Operations,multiplying and dividing by powers of ten,Place Value Confusion,The student doesn't understand how adding or removing zeros impacts the value of a number during multiplication or division by powers of ten; might add zeros instead of shifting the decimal (even if they don't know about decimals yet) or remove zeros incorrectly.
60,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student doesn't understand the place value shift when multiplying/dividing by powers of ten. They may simply add or subtract the number of zeros to the original number, without properly adjusting the decimal (if present implicitly in the case of whole numbers)."
61,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student attempts to move the decimal point the wrong direction when multiplying or dividing by powers of ten, or moves the decimal point the wrong number of places. They may also misunderstand the place value system and confuse multiplication and division."
62,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the impact of moving the decimal place when multiplying or dividing by powers of ten, potentially adding or removing zeros incorrectly, or shifting the decimal in the wrong direction."
63,K5,Numbers and Operations,multiplying and dividing by powers of ten,Procedural error - Incorrect decimal shift,"The student correctly identifies the operation but shifts the decimal the wrong direction or a wrong number of places when multiplying or dividing by powers of 10. For example, multiplying 3.5 x 10 = 0.35, or dividing 25 / 10 = 250. Or, the student might add/remove a zero incorrectly without regard to decimal placement."
64,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the effect of multiplying by 10 or dividing by 10. They might think that multiplying by 10 just means adding a zero at the end, regardless of the starting number's value. For division, they might attempt to subtract a zero."
65,K5,Numbers and Operations,multiplying and dividing by powers of ten,Place Value Confusion,"The student misunderstands the effect of multiplying or dividing by powers of ten, either adding/subtracting zeros incorrectly, or shifting digits the wrong direction. For example, when multiplying by 10, they might add only one zero, and when dividing by 10 they may attempt to take away a zero (or subtract a zero) rather than understanding the decimal place shift."
66,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student adds or subtracts the power of ten instead of multiplying or dividing. For example, in 2 x 10, the student writes 2 + 10 = 12, or in 50 / 10, the student writes 50 - 10 = 40."
67,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles with the place value shift when multiplying or dividing by 10, 100, or 1000, often adding or subtracting instead of shifting the decimal (even if the decimal isn't explicitly written)."
68,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student attempts to multiply the digits of the number individually by the power of ten, rather than understanding place value shift. For example, in 2 x 10, the student might say '2 times 1 is 2, and 2 times 0 is 0, so the answer is 200' or '2000'."
69,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the place value shift when multiplying or dividing by powers of ten, possibly adding or subtracting zeros incorrectly, or moving the decimal point the wrong direction, or not at all."
70,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the place value shift when multiplying or dividing by powers of ten. They may add or remove zeros incorrectly, or shift the digits in the wrong direction."
71,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the impact of multiplying or dividing on place value, potentially shifting digits incorrectly or adding/subtracting zeros instead of adjusting the decimal place implicitly. For example, in 10 x 3, they might write 103 or 30 because they think you just add a 0 or write the numbers next to each other. Or, in 40 / 10, they might write 400 or 41 because they see the numbers and think they need to 'do something with the zero'."
72,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly shifts the decimal place when multiplying or dividing, or misunderstands the place value significance when dealing with powers of ten. For example, they might move the decimal the wrong number of places or in the wrong direction."
73,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student incorrectly adds or subtracts the exponents instead of multiplying or dividing, or struggles with the place value shift after multiplying or dividing. For example, when asked 10 x 0.5, the student might say 1.0 or 0.50 because they struggle understanding place value or mistakenly thinking it is 10 + 0.5 or are not correctly seeing a rightward shift."
74,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misinterprets place value when multiplying by powers of 10, thinking it's only the number of zeroes added, not the shift in value of each digit. For example, 3 x 10 is calculated as 300 instead of 30."
75,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student adds instead of multiplies or divides when dealing with powers of ten, or misplaces the decimal due to not understanding place value shift. For example, 5 x 100 might result in 5 + 100 = 105, or 5000 instead of 500."
76,K5,Numbers and Operations,multiplying and dividing by powers of ten,Computational error with decimal placement,"Student adds zeros instead of shifting the decimal point. For example, 3.2 x 10 = 3.20, and 50 / 10 = 50.0."
77,K5,Numbers and Operations,multiplying and dividing by powers of ten,Place Value Confusion,"The student misunderstands the effect of multiplying or dividing by powers of ten on the position of the digits. They may add or subtract zeros incorrectly, or misplace the decimal point if present."
78,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands place value when multiplying or dividing by 10. They might shift digits in the wrong direction, or not shift them at all. For example, they might write 3 x 10 = 31, or 30 / 10 = 30 (instead of 3). They also struggle understanding what the 'times' or 'divided by' symbol means conceptually within a power of 10 context."
79,K5,Numbers and Operations,multiplying and dividing by powers of ten,Procedural Error - Place Value Confusion,The student misunderstands the impact of multiplying/dividing by 10. They may shift digits the wrong direction or miscount the number of zeros to add/remove.
80,K5,Numbers and Operations,multiplying and dividing by powers of ten,Procedural Error - Place Value Shift,"The student shifts the decimal the wrong number of places or in the wrong direction when multiplying or dividing by a power of ten. For example, multiplying 12 by 10, the student might get 1.2 or 1200 instead of 120. Similarly, dividing 100 by 10, the student might get 1000 or 1 instead of 10."
81,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,The student struggles with the concept of place value when multiplying by ten. They may add a zero to the wrong place or not understand how the digits shift.
