Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
10,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
11,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means to give an answer rather than showing that both sides are the same.
12,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
13,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
14,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
15,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means 'and' instead of 'is the same as', leading to confusion in solving the equation."
16,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
17,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly assumes that the equal sign means to add the numbers on both sides instead of indicating that they are the same.
18,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks that the equal sign means to do something to both sides of the equation separately, leading to confusion about how to balance the equation."
19,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly thinks that the equal sign means to perform a calculation rather than show equivalence.
20,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks that 2 + 3 = 2 x 3, misinterpreting the equal sign as an indication that the numbers can be used in multiplication."
21,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks that 2 + 3 = 5 means that 5 should be written on both sides of the equal sign, instead of understanding it as a balanced equation."
22,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
23,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
24,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student incorrectly thinks that the equal sign means to 'do something' to both sides, leading them to add the numbers on one side without understanding that the equation represents a balance."
25,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
26,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
27,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
28,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
29,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
30,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
31,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks the equal sign means to add the numbers together instead of showing that both sides are the same.
32,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
33,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
34,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
35,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means to add the numbers on either side instead of indicating that both sides represent the same value.
36,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to just find a number that works for one side, rather than balancing both sides of the equation."
37,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
38,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to perform the operations on both sides of the equation separately, leading to confusion about how to balance the equation."
39,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
40,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student believes that the equal sign means to do something to both sides separately rather than seeing it as a relationship between the two sides.
41,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
42,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student believes that the equal sign means to do something to both sides instead of showing that both sides are the same.
43,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks that the equal sign means to add the numbers on both sides, leading to an incorrect calculation."
44,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
45,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly thinks that the equal sign means to do the operation on the left side only and ignore the right side.
46,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
47,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
48,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks that the equal sign means to perform operations on both sides separately, leading to the belief that 2 + 3 = 2 and 2 + 3 = 3."
49,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means to do something to both sides of the equation instead of indicating that both sides are the same.
50,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student incorrectly thinks that the equal sign means to do something to both sides of the equation, leading them to manipulate the numbers incorrectly instead of understanding that it shows balance."
51,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student incorrectly thinks that the equal sign means to do something to both sides, similar to addition or subtraction, rather than showing that both sides are the same."
52,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks the equal sign means to just put the same number on both sides instead of showing that the two sides are the same value.
53,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
54,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks that the equal sign means to find a bigger number, so they add extra numbers instead of balancing both sides."
55,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
56,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
57,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks the equal sign means to do something with the numbers on either side rather than indicating that they are the same value.
58,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means that the numbers before and after must be the same and tries to create an equation that doesn't balance, like saying 2 + 2 = 5."
59,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
60,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
61,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means to add or subtract the numbers on either side instead of indicating that both sides are the same.
62,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means 'the answer comes next' and writes down one side of the equation again instead of solving it.
63,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
64,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student believes that the equal sign means to perform an operation rather than indicating that both sides of the equation are the same.
65,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks the equal sign means to perform an operation instead of showing that two sides are the same.
66,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
67,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to do something, like add or subtract, rather than showing that both sides are the same."
68,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to perform an operation only on the left side, resulting in miscalculating the total."
69,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks the equal sign means 'put this together' instead of 'is the same as.'
70,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means to add the numbers on both sides instead of showing that both sides are the same.
71,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
72,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means to perform an operation on both sides and might incorrectly try to add or subtract the numbers on one side without recognizing that both sides are equivalent.
73,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that 2 + 3 = 2 × 3 and applies multiplication instead of addition.
74,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks the equal sign means to do something to the numbers on the left side before they compare it to the right side.
75,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
76,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
77,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to do something to both sides, leading them to incorrectly apply addition instead of recognizing the equality."
78,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks the equal sign means to perform the operation on both sides instead of understanding it as a balance.
79,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
80,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks the equal sign means to perform an operation rather than show that two expressions are the same.
81,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
82,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to do something to the numbers, rather than showing that both sides are the same."
83,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
84,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to do something with the numbers on either side, rather than showing they are the same."
85,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that 2 + 2 = 2 × 2 and tries to explain that both sides of the equation can be reached through different operations.
86,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means that the numbers on either side of it must always be added together.
87,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means 'and' instead of 'is the same as', leading to confusion in solving equations."
88,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
89,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to only show a number that comes after it, instead of representing equality between both sides of the equation."
90,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to do something to both sides, so they incorrectly try to add the numbers on both sides of the equation instead of recognizing that both sides are equal."
91,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means 'the answer comes next' instead of indicating that both sides are the same.
92,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
93,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
94,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means to do something to both sides of an equation instead of showing that both sides are the same.
95,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student confuses the equal sign with an operational command, thinking it means to perform an action rather than to show that both sides are the same."
96,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
97,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student incorrectly applies the distributive property.
98,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,"The student thinks the equal sign means to do something, rather than indicating that both sides are the same."
99,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student sees the equal sign as a signal to perform an operation and misapplies it by adding numbers on both sides instead of recognizing that it represents balance between two expressions.
100,K1,Numbers and Operations,The meaning of the equal sign,Conceptual misunderstanding,The student thinks that the equal sign means to perform the operation rather than indicating that both sides are the same.
1,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
2,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
3,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
4,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
5,K2,Numbers and Operations,word problems,Conceptual misunderstanding,"The student incorrectly applies the distributive property, thinking that 2(3 + 4) means to add 2 and 3 first, getting 5, and then multiplying by 4, resulting in 20."
6,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
7,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
8,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
9,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
10,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
11,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
12,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
13,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
14,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
15,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
16,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
17,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
18,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
19,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
20,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
21,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
22,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
23,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
24,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
25,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
26,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
27,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
28,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
29,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
30,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
31,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
32,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
33,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
34,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
35,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
36,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
37,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
38,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
39,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
40,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
41,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
42,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
43,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
44,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
45,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
46,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
47,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
48,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
49,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
50,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
51,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
52,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
53,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
54,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
55,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
56,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
57,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
58,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
59,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
60,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
61,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
62,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
63,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
64,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
65,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
66,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
67,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
68,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
69,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
70,K2,Numbers and Operations,word problems,Conceptual misunderstanding,"The student incorrectly thinks that to solve the problem 3 x 4, they can just add 3 and 4 and multiply the result by 2, arriving at 14 instead of 12."
71,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
72,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
73,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
74,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
75,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
76,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
77,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
78,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
79,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
80,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
81,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
82,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
83,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
84,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
85,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
86,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
87,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
88,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
89,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
90,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
91,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
92,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
93,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
94,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
95,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
96,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
97,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
98,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
99,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
100,K2,Numbers and Operations,word problems,Conceptual misunderstanding,The student incorrectly applies the distributive property.
1,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses meters with liters, thinking that both measure length."
2,K2,Measurement,use metric and standard units,Measurement unit confusion,The student thinks that 1 meter is longer than 100 centimeters and therefore converts them incorrectly.
3,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with meters, thinking that 100 centimeters is less than 1 meter."
4,K2,Measurement,use metric and standard units,Measurement misunderstanding,"The student confuses centimeters and meters, thinking that 100 centimeters is less than 1 meter."
5,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with meters and thinks 100 centimeters is less than 1 meter.
6,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student uses inches instead of centimeters when measuring length, misunderstanding that different systems of measurement cannot be directly compared without conversion."
7,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses meters with centimeters, thinking 1 meter is equal to 100 centimeters instead of understanding it as a larger unit."
8,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with meters, thinking that 100 centimeters is equal to 1 meter and believes they can add centimeters and meters together directly."
9,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses meters and centimeters, mistakenly believing that 1 meter is smaller than 1 centimeter."
10,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with meters and tries to add them directly without converting.
11,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with millimeters, believing that 1 cm is smaller than 10 mm."
12,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with meters, thinking that 100 centimeters is 10 meters instead of 1 meter."
13,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with inches and measures a pencil's length as 10 inches instead of 10 centimeters.
14,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with inches and measures a length of 10 cm as 10 inches instead.
15,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with millimeters, thinking that they measure the same thing."
16,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses meters with centimeters and tries to add them directly.
17,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with millimeters and uses the wrong unit for measuring length.
18,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with meters and says 100 centimeters is less than 1 meter.
19,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with millimeters, thinking 1 centimeter is equal to 10 millimeters but then mistakenly says 5 centimeters is equal to 6 millimeters."
20,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with meters, thinking that 100 centimeters is more than 1 meter."
21,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student mistakenly thinks that all measurements must be in the same unit and struggles with converting between metric and standard units.
22,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters and meters, using them interchangeably when measuring the length of an object."
23,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters and meters, measuring an object of 1 meter as 100 centimeters but thinking it is still 10 centimeters."
24,K2,Measurement,use metric and standard units,Measurement misunderstanding,The student confuses centimeters with meters and thinks that 100 centimeters is smaller than 1 meter.
25,K2,Measurement,use metric and standard units,Measurement misunderstanding,"The student confuses centimeters with millimeters, thinking 10 centimeters is equal to 10 millimeters instead of 100 millimeters."
26,K2,Measurement,use metric and standard units,Measurement misunderstanding,"The student confuses grams with liters when measuring ingredients, thinking they are interchangeable."
27,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student thinks that 1 meter is always the same as 100 centimeters without realizing it can be represented in different ways, like saying '10 decimeters' or '1000 millimeters'."
28,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses meters with centimeters and believes that 1 meter is smaller than 10 centimeters.
29,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student thinks that 1 meter is the same as 1 centimeter and confuses the conversions between metric and standard units.
30,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses meters with centimeters and measures a length in the wrong units.
31,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student thinks that 1 meter is equal to 100 centimeters and tries to convert using addition instead of multiplication.
32,K2,Measurement,use metric and standard units,Units confusion,The student mixes up centimeters and inches when measuring the length of an object.
33,K2,Measurement,use metric and standard units,Measurement confusion,"The student incorrectly believes that 1 meter is longer than 1 yard, not understanding that yard and meter are different units of length."
34,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters and meters, thinking that 100 centimeters is equal to 1 meter but not understanding how to properly convert between them."
35,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with meters and believes 100 centimeters equals 100 meters.
36,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses millimeters and centimeters, thinking that 10 millimeters is the same as 1 centimeter and therefore miscalculates measurements."
37,K2,Measurement,use metric and standard units,Measurement misunderstanding,The student confuses centimeters with meters and uses the wrong units for measuring length.
38,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with inches, measuring a pencil in centimeters but expressing the measurement in inches."
39,K2,Measurement,use metric and standard units,Measurement Units Confusion,The student thinks that 1 meter is the same as 100 centimeters and confuses the conversion when measuring items.
40,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses meters and centimeters, believing that 1 meter is smaller than 100 centimeters."
41,K2,Measurement,use metric and standard units,Measurement misunderstanding,"The student confuses meters with centimeters and measures a length of 1 meter as 100 centimeters, but then writes it as 10 centimeters."
42,K2,Measurement,use metric and standard units,Measurement misunderstanding,The student confuses meters with centimeters and adds them directly without conversion.
43,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with meters, thinking 100 cm equals 1 m is the same as saying 1 cm equals 100 m."
44,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with meters and measures a pencil in both units without converting correctly.
45,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with inches and measures the height of a pencil in inches instead of centimeters.
46,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses meters with centimeters and uses the wrong unit of measurement when measuring a length.
47,K2,Measurement,use metric and standard units,Measurement Units Confusion,"The student mixes up metric and standard units, thinking that 1 meter equals 100 inches."
